ratio,cent_y,cent_x,eccentricity,solidity,skew_x,skew_y,kurt_x,kurt_y,aspect_ratio,hull_area,contour_area,output
0.11766955634880163,0.497833152763,0.533187514054,0.9710915552787973,0.153385957624,-0.0453988920717,-0.417670184408,-1.20846963064,0.327132013602,2.97237045414,0.786964870832,0.150933910278,1
0.13766025641025642,0.513160288126,0.484191516671,0.9689558775061697,0.17041960123,0.129688923803,-0.550840876934,-1.15537027385,0.00573328403556,3.11294501058,0.823864923137,0.113235986291,1
0.13228075916230367,0.498308982684,0.475996205241,0.971230902775621,0.163531553398,0.138172232291,-0.534120760588,-1.17625893483,-0.0347002059777,3.04842976587,0.824745240252,0.130481191199,1
0.1289443194983984,0.501530402954,0.495358973616,0.9768253503424537,0.145852605612,0.0596015068578,-0.430868693569,-1.18379923367,0.130130101449,3.30303030303,0.883757297748,0.158361134279,0
0.15254901960784314,0.555537703513,0.506619537275,0.9724645066747836,0.192264920301,-0.0332374716622,-0.696611195363,-1.16901858589,0.339983947526,3.21590683381,0.905068369562,0.17450346263,0
0.12148534027916917,0.625395383672,0.490810011071,0.9720944327037232,0.163696904248,-0.00972766527541,-0.982974819565,-1.23486106862,0.3828442263,3.3598731917,0.790133205827,0.161382882062,0
